frame,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,neck_x,neck_y
0,0.33268553018569946,0.4889087975025177,0.32024043798446655,0.4966437816619873,0.32082125544548035,0.48125606775283813,0.32944393157958984,0.5094746947288513,0.3323712646961212,0.47145596146583557,0.41822800040245056,0.5294403433799744,0.4192006289958954,0.4555785357952118,0.5244792699813843,0.5421720147132874,0.5252028703689575,0.4495677947998047,0.6164161562919617,0.5401199460029602,0.6217082738876343,0.4431919753551483,0.6262098550796509,0.5176692605018616,0.6260356307029724,0.4707982838153839,0.7761051058769226,0.51231449842453,0.7758205533027649,0.48120740056037903,0.9080036282539368,0.5091848969459534,0.9174594879150391,0.4873264729976654,0.4189510643482208,0.49313849210739136
1,0.3321952819824219,0.48881760239601135,0.31978482007980347,0.4965764582157135,0.3203486502170563,0.4811834692955017,0.32918494939804077,0.5094550251960754,0.33207908272743225,0.471504271030426,0.4183233678340912,0.529434084892273,0.4191017150878906,0.4555813670158386,0.5250295996665955,0.5418993234634399,0.5253384709358215,0.4492442011833191,0.6173304319381714,0.5397385954856873,0.6219133734703064,0.44228705763816833,0.626530647277832,0.517366886138916,0.6262634992599487,0.47058606147766113,0.7763132452964783,0.5124582052230835,0.7761185765266418,0.48122352361679077,0.9079716801643372,0.5092276930809021,0.9174545407295227,0.4872514605522156,0.4189585745334625,0.4931292235851288
2,0.332280695438385,0.4889305531978607,0.3198494613170624,0.49666446447372437,0.32043981552124023,0.4812641739845276,0.3292401432991028,0.5095126628875732,0.33215758204460144,0.4714996814727783,0.41839149594306946,0.5293870568275452,0.4193932116031647,0.4553796947002411,0.5250228047370911,0.5417181849479675,0.5258650779724121,0.448566734790802,0.6171197295188904,0.5396682620048523,0.6229437589645386,0.4409920871257782,0.6263891458511353,0.5172520279884338,0.6264489889144897,0.47011086344718933,0.7764846086502075,0.5125159025192261,0.7762832641601562,0.4813576340675354,0.9080743193626404,0.5094318389892578,0.9176702499389648,0.4872209131717682,0.41913217306137085,0.49300774931907654
3,0.33237317204475403,0.48892131447792053,0.3198864161968231,0.4966735243797302,0.32048821449279785,0.48124438524246216,0.3292040228843689,0.5095016956329346,0.33213934302330017,0.47138041257858276,0.4187548756599426,0.5295891761779785,0.4197668731212616,0.45520004630088806,0.5260053277015686,0.5419808030128479,0.527131974697113,0.44720837473869324,0.618135929107666,0.5396353602409363,0.6258781552314758,0.4397106468677521,0.6284937858581543,0.5167813301086426,0.6285431981086731,0.4699957072734833,0.7789207100868225,0.5121403932571411,0.779011070728302,0.4809739887714386,0.9128943085670471,0.509236752986908,0.9180964827537537,0.4869973659515381,0.41948172450065613,0.493000328540802
4,0.3327285349369049,0.4887572228908539,0.32018110156059265,0.49653249979019165,0.3208436369895935,0.4810509979724884,0.3294007480144501,0.5095018148422241,0.3325255215167999,0.47127988934516907,0.41855141520500183,0.5296258330345154,0.4195692539215088,0.45534053444862366,0.5255390405654907,0.5423493981361389,0.5252135396003723,0.44703373312950134,0.6182470321655273,0.5398598313331604,0.6222055554389954,0.4393444359302521,0.627537190914154,0.5172750353813171,0.6276382207870483,0.47022321820259094,0.7784231305122375,0.5119228959083557,0.7784667611122131,0.4808501601219177,0.9131978750228882,0.5093332529067993,0.9183081984519958,0.4867268204689026,0.41929081082344055,0.49308934807777405
5,0.3328661024570465,0.488863080739975,0.32031938433647156,0.49661558866500854,0.3210180699825287,0.4811449646949768,0.32947930693626404,0.5095240473747253,0.3327346444129944,0.4713587164878845,0.41839906573295593,0.5297502875328064,0.4195972979068756,0.4556485116481781,0.5251100063323975,0.5425659418106079,0.5238946676254272,0.445866197347641,0.6183010339736938,0.5402699708938599,0.619817852973938,0.43745914101600647,0.6277621984481812,0.517779529094696,0.6277464032173157,0.4707300066947937,0.7788830399513245,0.5119279623031616,0.7788788080215454,0.48073554039001465,0.913569450378418,0.5091943740844727,0.9188019633293152,0.486612468957901,0.4192558825016022,0.4933462142944336
6,0.33292731642723083,0.4888116717338562,0.3203654885292053,0.49655812978744507,0.32131388783454895,0.48109760880470276,0.3294820189476013,0.5095458626747131,0.33283019065856934,0.4714048206806183,0.41859170794487,0.529772937297821,0.4194667935371399,0.4558732211589813,0.5248482823371887,0.5424969792366028,0.5225224494934082,0.44331789016723633,0.6177983283996582,0.5407177209854126,0.6173270344734192,0.43241173028945923,0.6270506978034973,0.5178444981575012,0.6273055076599121,0.4708084464073181,0.7789629697799683,0.5119584202766418,0.778960645198822,0.480673223733902,0.9132766127586365,0.5089608430862427,0.9181703329086304,0.4864216446876526,0.4192945957183838,0.49346867203712463
7,0.3326558470726013,0.48876386880874634,0.32009872794151306,0.49653536081314087,0.32079148292541504,0.4810653328895569,0.3293628692626953,0.5096303224563599,0.3325760066509247,0.4713827967643738,0.4189949929714203,0.5298713445663452,0.4198119342327118,0.4552869498729706,0.5251234769821167,0.5426821112632751,0.5237983465194702,0.4414922297000885,0.6168263554573059,0.5409110188484192,0.6218934059143066,0.4297432601451874,0.6268196105957031,0.517886221408844,0.6275617480278015,0.4710257947444916,0.7795213460922241,0.5121534466743469,0.7794499397277832,0.4808979332447052,0.9129330515861511,0.5085697770118713,0.9178258776664734,0.48657503724098206,0.419666588306427,0.4932240843772888
8,0.33278194069862366,0.48860809206962585,0.3202349543571472,0.496328204870224,0.32102540135383606,0.4809407591819763,0.32936790585517883,0.5095571875572205,0.33285680413246155,0.4715106189250946,0.4190540313720703,0.5300344824790955,0.4191366732120514,0.45592886209487915,0.5239642262458801,0.5429369807243347,0.5172706246376038,0.44030269980430603,0.6159992218017578,0.5409128069877625,0.6134048700332642,0.4266491234302521,0.6224386096000671,0.5176106095314026,0.623107373714447,0.4708900451660156,0.778904378414154,0.5121329426765442,0.7785987854003906,0.48117750883102417,0.9129868149757385,0.5083549618721008,0.9175609350204468,0.48682674765586853,0.41940879821777344,0.49365687370300293
9,0.3328220844268799,0.48849329352378845,0.320189505815506,0.4962117075920105,0.3212568759918213,0.4808141589164734,0.3293642997741699,0.5095741748809814,0.3330202102661133,0.471522718667984,0.41933339834213257,0.5304712057113647,0.41947707533836365,0.4560217261314392,0.5244564414024353,0.5431616902351379,0.5174734592437744,0.43774348497390747,0.6163177490234375,0.5407241582870483,0.6153896450996399,0.422960489988327,0.6225938200950623,0.518448531627655,0.6232663989067078,0.4714071750640869,0.7790159583091736,0.5124788284301758,0.7788844704627991,0.481133371591568,0.9138833284378052,0.5086512565612793,0.9186128377914429,0.4870261251926422,0.41968655586242676,0.49382779002189636
